lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0.6147825121879578,0.7386763095855713,3.367781289398408e-07,0.5512582063674927,0.7050157785415649,-0.027234096080064774,0.4994301199913025,0.6357222199440002,-0.04039827361702919,0.46774381399154663,0.5697771310806274,-0.05152841657400131,0.43918031454086304,0.5159093737602234,-0.06188064068555832,0.5410573482513428,0.5112971663475037,-0.014459468424320221,0.5244425535202026,0.43183594942092896,-0.031887803226709366,0.5137161612510681,0.38508450984954834,-0.04875752702355385,0.5053845047950745,0.3413313627243042,-0.061834633350372314,0.5827934741973877,0.49520641565322876,-0.017279569059610367,0.5818501114845276,0.39728376269340515,-0.03115176595747471,0.5794931650161743,0.33555155992507935,-0.04596536234021187,0.5768048763275146,0.2821120321750641,-0.057745590806007385,0.6216354370117188,0.5017305612564087,-0.02495211735367775,0.6295434236526489,0.4076606035232544,-0.042027316987514496,0.6317391395568848,0.3466283082962036,-0.05523793771862984,0.63106769323349,0.2913096845149994,-0.06499001383781433,0.6579058170318604,0.5252513289451599,-0.035363901406526566,0.6746490597724915,0.45168381929397583,-0.051706962287425995,0.6837514042854309,0.4003809690475464,-0.059368010610342026,0.6897762417793274,0.3515486717224121,-0.06471291184425354
0.6203393340110779,0.7433213591575623,3.3660597864582087e-07,0.5577342510223389,0.707697868347168,-0.025483716279268265,0.5058200359344482,0.638283371925354,-0.03768664598464966,0.4740254580974579,0.572910487651825,-0.04834755137562752,0.4462677836418152,0.517918050289154,-0.05818331241607666,0.5467838048934937,0.5124279260635376,-0.011030448600649834,0.5285820364952087,0.43272697925567627,-0.028029320761561394,0.5177227258682251,0.3856737017631531,-0.044918254017829895,0.5097514390945435,0.3417355418205261,-0.05801864713430405,0.5872350335121155,0.4961850643157959,-0.014756697230041027,0.5857937335968018,0.39783620834350586,-0.028274977579712868,0.5840011239051819,0.33522969484329224,-0.04320124164223671,0.5820522308349609,0.28154677152633667,-0.05499860644340515,0.6252719759941101,0.5022295117378235,-0.023408332839608192,0.6326534748077393,0.40791594982147217,-0.040099404752254486,0.635529637336731,0.3465997576713562,-0.053293973207473755,0.6357338428497314,0.2915707230567932,-0.06299467384815216,0.6612614393234253,0.5250523090362549,-0.03475979343056679,0.6775704026222229,0.4510737955570221,-0.05079477280378342,0.6869669556617737,0.39961934089660645,-0.058369316160678864,0.6935113072395325,0.3513035476207733,-0.06362631916999817
0.6234340071678162,0.7467576265335083,3.418572589453106e-07,0.5607582926750183,0.709836483001709,-0.023479081690311432,0.5084874629974365,0.6388775110244751,-0.0341915488243103,0.4778708815574646,0.5725598335266113,-0.043701574206352234,0.45150572061538696,0.5178896188735962,-0.05238666012883186,0.5499107241630554,0.5126694440841675,-0.008165494538843632,0.5326414108276367,0.4330049753189087,-0.02384202741086483,0.5225134491920471,0.38556307554244995,-0.03993568196892738,0.5151820182800293,0.3417321443557739,-0.05260361731052399,0.5897038578987122,0.4968026280403137,-0.012518279254436493,0.5893521308898926,0.39774543046951294,-0.024622023105621338,0.5877832770347595,0.3350638151168823,-0.03859971836209297,0.5859047770500183,0.2817646265029907,-0.04986881837248802,0.6270361542701721,0.503257691860199,-0.021743975579738617,0.6361838579177856,0.40752872824668884,-0.037423036992549896,0.6388417482376099,0.34602993726730347,-0.0502060204744339,0.6387429237365723,0.2912338376045227,-0.05982491746544838,0.662246823310852,0.52684086561203,-0.03357243910431862,0.6807138919830322,0.4531526267528534,-0.048987362533807755,0.690712571144104,0.40160486102104187,-0.05636280030012131,0.6977714896202087,0.35346055030822754,-0.06161722540855408
0.6264380216598511,0.7465376853942871,3.36313519255782e-07,0.5635496377944946,0.7101385593414307,-0.02306954562664032,0.5107200145721436,0.6401379108428955,-0.03343472257256508,0.48041847348213196,0.5730533003807068,-0.04275864362716675,0.45489799976348877,0.517188549041748,-0.05130426958203316,0.5520240664482117,0.5138139128684998,-0.007416194304823875,0.5351843237876892,0.4342200756072998,-0.022912824526429176,0.5255618691444397,0.3871760666370392,-0.03896661475300789,0.5186355113983154,0.34349364042282104,-0.051620908081531525,0.5919512510299683,0.49800240993499756,-0.011921240948140621,0.5925520658493042,0.39894694089889526,-0.02372058667242527,0.5916377305984497,0.33688434958457947,-0.037661366164684296,0.5904062390327454,0.28405556082725525,-0.04900757595896721,0.6289690136909485,0.5038403868675232,-0.021308964118361473,0.6388745307922363,0.40875083208084106,-0.03663736209273338,0.6414036750793457,0.34757840633392334,-0.04919244721531868,0.641329288482666,0.29284942150115967,-0.0587485209107399,0.664090633392334,0.5267381072044373,-0.03331776335835457,0.6830418705940247,0.45367804169654846,-0.048467207700014114,0.6930925846099854,0.402197003364563,-0.055619269609451294,0.7002849578857422,0.35403135418891907,-0.06075824797153473
0.6276174783706665,0.746431291103363,3.476452548056841e-07,0.564702033996582,0.7106942534446716,-0.024181820452213287,0.5117233991622925,0.6418434381484985,-0.03470589593052864,0.4813196063041687,0.5744386315345764,-0.04392051696777344,0.45760172605514526,0.5163918733596802,-0.05214818939566612,0.5541647672653198,0.5137789249420166,-0.007166097406297922,0.5379962921142578,0.4346609115600586,-0.0222830381244421,0.528881311416626,0.38767656683921814,-0.0382048599421978,0.5226405262947083,0.3438570499420166,-0.0509600006043911,0.5941380858421326,0.49769100546836853,-0.01107607688754797,0.5945502519607544,0.3994174599647522,-0.022550277411937714,0.5937645435333252,0.33740514516830444,-0.03643561527132988,0.5927230715751648,0.2843635380268097,-0.047884661704301834,0.6310145258903503,0.5037961602210999,-0.020086603239178658,0.6410266160964966,0.4095337986946106,-0.035582300275564194,0.644255518913269,0.3484134078025818,-0.04843913018703461,0.6446166038513184,0.2934069037437439,-0.05827125906944275,0.6660959720611572,0.5271227359771729,-0.03181101754307747,0.6852866411209106,0.4547003209590912,-0.047509804368019104,0.6956930756568909,0.4035627841949463,-0.05524423345923424,0.7030689716339111,0.355440229177475,-0.06084858626127243
0.6292746067047119,0.7456393837928772,3.5035324685850355e-07,0.5664482116699219,0.7112479209899902,-0.025021281093358994,0.5131689310073853,0.6432363390922546,-0.03595797345042229,0.4835377335548401,0.5765894055366516,-0.04533307999372482,0.46094202995300293,0.5181441903114319,-0.0536922849714756,0.5562563538551331,0.5143579244613647,-0.008655073121190071,0.5399699211120605,0.43516653776168823,-0.02370031550526619,0.5308817625045776,0.38829168677330017,-0.03943340480327606,0.5250079035758972,0.3444574177265167,-0.05206255242228508,0.5962785482406616,0.4985448718070984,-0.012265360914170742,0.5963922739028931,0.3999999165534973,-0.02356613427400589,0.5962156057357788,0.3381129801273346,-0.03713312745094299,0.5961087942123413,0.28541865944862366,-0.048429280519485474,0.6332389116287231,0.5049930810928345,-0.021015450358390808,0.6429620385169983,0.4104456305503845,-0.036512523889541626,0.6468234062194824,0.3494419753551483,-0.049259331077337265,0.6481648087501526,0.2942940592765808,-0.05906348302960396,0.6685453057289124,0.5282372832298279,-0.03254266083240509,0.6870359182357788,0.45490768551826477,-0.04848085343837738,0.6980389952659607,0.4039131999015808,-0.05626363679766655,0.7064324021339417,0.35560858249664307,-0.06192345172166824
0.6295940279960632,0.7460851669311523,3.579344536319695e-07,0.5665712356567383,0.711063802242279,-0.025259416550397873,0.5138657689094543,0.643254280090332,-0.03667326271533966,0.4841887950897217,0.5772389769554138,-0.046484701335430145,0.4617002308368683,0.5177949070930481,-0.055305711925029755,0.5568499565124512,0.5144882202148438,-0.008929797448217869,0.5408563613891602,0.4355614483356476,-0.02427791804075241,0.5319251418113708,0.3886511027812958,-0.04024050384759903,0.5261609554290771,0.34476321935653687,-0.05299784988164902,0.5969989895820618,0.49887609481811523,-0.01245295349508524,0.597642183303833,0.4009629189968109,-0.024018310010433197,0.5973474979400635,0.3393690586090088,-0.037859175354242325,0.5967663526535034,0.2865992784500122,-0.04935579001903534,0.633953869342804,0.505606472492218,-0.021117301657795906,0.6440802812576294,0.41067641973495483,-0.03685896843671799,0.6479488611221313,0.34962254762649536,-0.04972982034087181,0.6491606831550598,0.2943560779094696,-0.059613872319459915,0.6689712405204773,0.5292209386825562,-0.032526981085538864,0.6878334283828735,0.4559794068336487,-0.04868995025753975,0.6991539597511292,0.40484875440597534,-0.05655849352478981,0.7078109383583069,0.3564285635948181,-0.06222796440124512
0.629093587398529,0.7459584474563599,3.608685688050173e-07,0.5665094256401062,0.7115523815155029,-0.026162732392549515,0.5141669511795044,0.6439505815505981,-0.03802058845758438,0.48486530780792236,0.5777307152748108,-0.04807233437895775,0.462826669216156,0.5180304050445557,-0.057095810770988464,0.5569866299629211,0.515023410320282,-0.010016748681664467,0.5406883955001831,0.4361990690231323,-0.025880292057991028,0.531727135181427,0.38920384645462036,-0.04212715104222298,0.5262813568115234,0.3449668884277344,-0.05501832067966461,0.5971443057060242,0.4993276298046112,-0.013015649281442165,0.5979421138763428,0.40150657296180725,-0.024865852668881416,0.5978888273239136,0.34002918004989624,-0.0388154573738575,0.5977821350097656,0.28705400228500366,-0.050348490476608276,0.634148895740509,0.5059097409248352,-0.021178394556045532,0.644132137298584,0.4116942584514618,-0.03701823204755783,0.6479746103286743,0.35100066661834717,-0.04973699152469635,0.6493783593177795,0.296069860458374,-0.05944250151515007,0.6693267822265625,0.5293403267860413,-0.032184191048145294,0.6878300905227661,0.4564448893070221,-0.048271339386701584,0.6990714073181152,0.40561503171920776,-0.05601505562663078,0.7077107429504395,0.35747864842414856,-0.06154516711831093
0.6292391419410706,0.7460789680480957,3.5969236478194944e-07,0.5669633150100708,0.7118496894836426,-0.02636728249490261,0.514811098575592,0.6441395282745361,-0.03841211274266243,0.4856151342391968,0.5785475373268127,-0.048607390373945236,0.4630681276321411,0.5195164680480957,-0.05772550404071808,0.5569356679916382,0.5145806670188904,-0.010213038884103298,0.5408743619918823,0.43574023246765137,-0.02624129131436348,0.5315234661102295,0.38911229372024536,-0.04269028082489967,0.5252209901809692,0.3452855944633484,-0.05565870180726051,0.5971460342407227,0.49948981404304504,-0.013113251887261868,0.597967267036438,0.40204837918281555,-0.024974223226308823,0.5977491736412048,0.34073036909103394,-0.03901439160108566,0.5972501039505005,0.2879335582256317,-0.05061344429850578,0.6341793537139893,0.5063941478729248,-0.02118854783475399,0.6442007422447205,0.41253912448883057,-0.03674892708659172,0.6479886174201965,0.35218545794487,-0.0493500791490078,0.6492506861686707,0.2976183295249939,-0.059019479900598526,0.6692473292350769,0.5299387574195862,-0.03216160088777542,0.687683641910553,0.457581102848053,-0.04779352992773056,0.6987099051475525,0.4068646728992462,-0.05535386875271797,0.7071698307991028,0.35879772901535034,-0.06079205870628357
0.6287615895271301,0.7464718818664551,3.5133010101162654e-07,0.5663162469863892,0.7121660113334656,-0.026512201875448227,0.5141765475273132,0.644492506980896,-0.03842256963253021,0.485311359167099,0.5782542824745178,-0.048362016677856445,0.46362245082855225,0.5184532403945923,-0.05711757019162178,0.556256890296936,0.5151680707931519,-0.009982558898627758,0.5399211049079895,0.43650636076927185,-0.02582455798983574,0.5305113196372986,0.3904615044593811,-0.042175937443971634,0.5240684151649475,0.34707388281822205,-0.055089518427848816,0.5964650511741638,0.5000090599060059,-0.012608226388692856,0.5964779257774353,0.4027425944805145,-0.02424481324851513,0.5956978797912598,0.3417660892009735,-0.03819635137915611,0.5944773554801941,0.2891075909137726,-0.04972368851304054,0.6336584687232971,0.5067849159240723,-0.020409487187862396,0.6427274942398071,0.41306889057159424,-0.035827264189720154,0.6463422775268555,0.3527679145336151,-0.04833930730819702,0.6474684476852417,0.2983115017414093,-0.057924773544073105,0.6689846515655518,0.5302504301071167,-0.031121062114834785,0.6867810487747192,0.4583788514137268,-0.046715863049030304,0.6977294087409973,0.4080680012702942,-0.054233115166425705,0.706195592880249,0.3604459762573242,-0.059591181576251984
0.6283259987831116,0.7472565770149231,3.4375494806226925e-07,0.5653018951416016,0.7132517695426941,-0.025052888318896294,0.5121105909347534,0.6442114114761353,-0.03608540818095207,0.48354893922805786,0.5764857530593872,-0.04533364996314049,0.4624418020248413,0.5168263912200928,-0.053413886576890945,0.5542068481445312,0.516469419002533,-0.009142057970166206,0.5381197929382324,0.437741219997406,-0.02446242794394493,0.5292118191719055,0.39187857508659363,-0.0402606837451458,0.5229846835136414,0.3488370180130005,-0.05278309807181358,0.5945854187011719,0.5011003613471985,-0.012323245406150818,0.5948978662490845,0.40329331159591675,-0.023619720712304115,0.5940725803375244,0.3421461284160614,-0.037241265177726746,0.5924331545829773,0.289554625749588,-0.04850705340504646,0.6318506002426147,0.507461667060852,-0.020482264459133148,0.6408194303512573,0.41345715522766113,-0.03551371023058891,0.6441645622253418,0.3527640104293823,-0.04792718216776848,0.6449933052062988,0.2983554005622864,-0.057474471628665924,0.6672052145004272,0.5305736064910889,-0.031397346407175064,0.684471607208252,0.4587632119655609,-0.04663302004337311,0.6950271129608154,0.40819621086120605,-0.054000720381736755,0.7031535506248474,0.36074256896972656,-0.05926996469497681
0.6271064281463623,0.7466193437576294,3.3678048794172355e-07,0.5634573101997375,0.7124814391136169,-0.02296924963593483,0.5107613205909729,0.6433899402618408,-0.03277803584933281,0.4822286367416382,0.576869010925293,-0.04121745377779007,0.4603438675403595,0.5186405181884766,-0.048628371208906174,0.5514203310012817,0.5164708495140076,-0.00653215404599905,0.5358328819274902,0.43744194507598877,-0.02076130360364914,0.5267177820205688,0.3921576738357544,-0.03588711470365524,0.5197584629058838,0.349905788898468,-0.047971662133932114,0.5918899774551392,0.5012979507446289,-0.010474834591150284,0.5923062562942505,0.40330585837364197,-0.02098797634243965,0.5913445353507996,0.3427269756793976,-0.034461621195077896,0.5891883969306946,0.2907024323940277,-0.0455983430147171,0.6289952397346497,0.5075184106826782,-0.019236892461776733,0.638157844543457,0.4139731526374817,-0.03378317132592201,0.6416337490081787,0.3533725142478943,-0.04648486524820328,0.6421337127685547,0.29891446232795715,-0.05620340257883072,0.663986086845398,0.5301927328109741,-0.03053324855864048,0.6814672946929932,0.4583258628845215,-0.04538919776678085,0.6918094754219055,0.4076719582080841,-0.05271833762526512,0.6994755268096924,0.35992690920829773,-0.057979993522167206
